rcod_hogar,rcod_person,r6,rmujer,redad,rinformal,rDpto,rocu,reduca,ryear,rneduca
00625405911,0062540591101,1216.6666666666667,0,31,1,Cusco,1,3,2022,11.0
00625405911,0062540591103,942.9166666666666,1,27,1,Cusco,1,3,2022,11.0
00625407811,0062540781101,482.5833333333333,0,54,1,Cusco,1,3,2022,8.0
00625407811,0062540781102,0.0,1,16,0,Cusco,3,3,2022,10.0
00625407811,0062540781103,0.0,1,14,0,Cusco,3,3,2022,7.0
00625501411,0062550141101,325.5,0,59,1,Cusco,1,3,2022,11.0
00625501411,0062550141102,248.41666666666666,1,52,1,Cusco,1,2,2022,0.0
00625501411,0062550141103,0.0,1,80,0,Cusco,3,1,2022,
00625503611,0062550361101,661.0833333333334,1,80,1,Cusco,1,2,2022,5.0
00625503611,0062550361102,0.0,0,88,0,Cusco,3,2,2022,3.0
00625505711,0062550571101,1373.75,0,54,1,Cusco,1,2,2022,0.0
00625505711,0062550571102,290.0833333333333,1,44,1,Cusco,1,2,2022,0.0
00625505711,0062550571103,0.0,0,17,0,Cusco,2,3,2022,9.0
00625505711,0062550571104,0.0,0,15,0,Cusco,2,3,2022,8.0
00625507011,0062550701101,2318.0833333333335,1,27,0,Cusco,1,5,2022,16.0
00625508011,0062550801101,2778.6666666666665,0,40,0,Cusco,1,5,2022,16.0
00625508011,0062550801102,0.0,1,31,1,Cusco,1,4,2022,13.0
00625509211,0062550921101,1988.5833333333333,1,49,0,Cusco,1,3,2022,11.0
00627103311,0062710331101,2963.5,0,51,1,Cusco,1,3,2022,9.0
00627103311,0062710331102,345.8670247395833,1,47,1,Cusco,1,2,2022,0.0
00627103311,0062710331103,0.0,0,27,1,Cusco,1,3,2022,11.0
00627103311,0062710331104,0.0,0,22,0,Cusco,3,5,2022,13.0
00627103311,0062710331105,0.0,1,19,0,Cusco,3,3,2022,11.0
00627103511,0062710351101,2435.5833333333335,0,33,1,Cusco,1,3,2022,9.0
00627103511,0062710351102,209.27083333333334,1,27,1,Cusco,1,2,2022,0.0
00627105511,0062710551101,3473.0,0,56,0,Cusco,1,4,2022,16.0
00627105511,0062710551102,0.0,1,52,0,Cusco,3,3,2022,11.0
00627105511,0062710551103,2963.0833333333335,0,23,0,Cusco,1,4,2022,14.0
00627105511,0062710551105,1972.0,0,40,1,Cusco,1,4,2022,12.0
00627105711,0062710571101,2239.75,0,33,1,Cusco,1,3,2022,8.0
00627105711,0062710571102,0.0,1,31,0,Cusco,3,3,2022,11.0
00627105811,0062710581101,2256.3333333333335,0,60,1,Cusco,1,2,2022,5.0
00627105811,0062710581102,0.0,1,48,1,Cusco,1,2,2022,0.0
00627105811,0062710581103,0.0,0,15,0,Cusco,3,3,2022,7.0
00627106011,0062710601101,2035.6666666666667,0,34,1,Cusco,1,3,2022,11.0
00627106011,0062710601102,0.0,1,30,0,Cusco,3,3,2022,7.0
00628808011,0062880801101,545.3363037109375,0,67,1,Cusco,1,2,2022,0.0
00628808011,0062880801102,0.0,1,64,1,Cusco,1,1,2022,
00628808011,0062880801103,1216.6666666666667,0,27,1,Cusco,1,3,2022,11.0
00628808111,0062880811101,619.5,0,45,1,Cusco,1,3,2022,11.0
00628808111,0062880811102,0.0,1,38,1,Cusco,1,2,2022,0.0
00628808111,0062880811103,263.8333333333333,1,20,1,Cusco,1,3,2022,11.0
00628816211,0062881621101,453.5833333333333,0,58,1,Cusco,1,2,2022,5.0
00628816611,0062881661101,1090.9166666666667,0,27,1,Cusco,1,3,2022,11.0
00628816611,0062881661102,209.27083333333334,1,29,1,Cusco,1,3,2022,11.0
00628816711,0062881671101,1201.0902709960938,0,51,1,Cusco,1,3,2022,10.0
00628816711,0062881671102,525.25,1,57,1,Cusco,1,3,2022,11.0
00628817111,0062881711101,140.91666666666666,1,69,1,Cusco,1,3,2022,11.0
00628817211,0062881721101,1520.8333333333333,0,25,1,Cusco,1,3,2022,11.0
00628817211,0062881721102,690.5266660054525,1,26,1,Cusco,1,4,2022,14.0
00628905911,0062890591101,0.0,1,70,0,Cusco,3,2,2022,2.0
00628905911,0062890591102,2370.5833333333335,1,45,1,Cusco,1,4,2022,13.0
00628905911,0062890591103,1177.9166666666667,1,22,1,Cusco,1,4,2022,13.0
00628906311,0062890631101,894.25,0,62,1,Cusco,1,3,2022,10.0
00628906311,0062890631102,0.0,1,58,1,Cusco,1,1,2022,
00628906311,0062890631103,1276.0833333333333,0,32,1,Cusco,1,4,2022,14.0
00628906311,0062890631104,0.0,1,29,1,Cusco,1,4,2022,14.0
00628916311,0062891631101,667.4166666666666,0,55,1,Cusco,1,2,2022,0.0
00628916311,0062891631102,0.0,1,54,1,Cusco,1,2,2022,0.0
00628916311,0062891631103,0.0,1,27,1,Cusco,1,3,2022,11.0
00628916311,0062891631104,0.0,0,24,1,Cusco,1,5,2022,16.0
00628916511,0062891651101,1344.75,0,55,1,Cusco,1,3,2022,9.0
00628916511,0062891651102,785.25,1,48,1,Cusco,1,2,2022,0.0
00628916511,0062891651103,0.0,1,16,1,Cusco,1,3,2022,10.0
00628916711,0062891671101,371.0833333333333,0,58,1,Cusco,1,1,2022,
00628916711,0062891671102,0.0,1,62,1,Cusco,1,2,2022,0.0
00628916711,0062891671103,932.5,0,19,1,Cusco,1,3,2022,11.0
00628916911,0062891691101,1177.9166666666667,0,33,1,Cusco,1,3,2022,11.0
00628916911,0062891691102,1505.7916666666667,1,32,1,Cusco,1,3,2022,7.0
00628917311,0062891731101,437.0309651692708,1,73,1,Cusco,1,1,2022,
00629802411,0062980241101,244.25,0,49,1,Cusco,1,2,2022,0.0
00629802411,0062980241102,0.0,1,46,1,Cusco,1,2,2022,0.0
00629802811,0062980281101,1831.1666666666667,0,40,1,Cusco,1,3,2022,9.0
00629802811,0062980281102,0.0,1,38,1,Cusco,1,2,2022,0.0
00629802811,0062980281103,0.0,1,18,1,Cusco,1,3,2022,11.0
00629803011,0062980301101,535.5833333333334,0,65,1,Cusco,1,2,2022,0.0
00629803011,0062980301102,0.0,1,60,1,Cusco,1,2,2022,0.0
00629808811,0062980881101,296.3333333333333,1,63,1,Cusco,1,1,2022,
00629809111,0062980911101,160.16666666666666,1,72,1,Cusco,1,1,2022,
00629809311,0062980931101,851.0,0,49,1,Cusco,1,2,2022,0.0
00629809311,0062980931102,0.0,1,47,1,Cusco,1,2,2022,0.0
00629809411,0062980941101,329.3333333333333,1,71,1,Cusco,1,1,2022,
00630200111,0063020011101,457.0833333333333,0,67,1,Cusco,1,2,2022,3.0
00630200111,0063020011102,0.0,1,53,1,Cusco,1,1,2022,
00630200111,0063020011103,0.0,1,16,1,Cusco,1,3,2022,10.0
00630202111,0063020211101,2817.9166666666665,0,47,1,Cusco,1,2,2022,0.0
00630202111,0063020211102,0.0,1,44,1,Cusco,1,2,2022,0.0
00630202111,0063020211103,0.0,0,20,0,Cusco,3,4,2022,12.0
00630203311,0063020331101,74.16666666666667,0,55,1,Cusco,1,3,2022,11.0
00630203311,0063020331102,763.5833333333334,1,51,1,Cusco,1,3,2022,8.0
00630203311,0063020331103,0.0,1,19,0,Cusco,3,4,2022,12.0
00630205211,0063020521101,801.8333333333334,0,44,1,Cusco,1,3,2022,7.0
00630205211,0063020521102,3714.6666666666665,1,42,1,Cusco,1,2,2022,0.0
00630205211,0063020521103,273.5,0,19,1,Cusco,1,3,2022,11.0
00630205211,0063020521104,325.9166666666667,0,17,1,Cusco,1,3,2022,11.0
00630205211,0063020521107,0.0,1,78,0,Cusco,3,1,2022,
00630206211,0063020621101,108.30476888020833,1,77,1,Cusco,1,1,2022,
00630207911,0063020791101,630.4249064127604,0,35,1,Cusco,1,3,2022,11.0
00630207911,0063020791102,465.8333333333333,1,31,1,Cusco,1,3,2022,8.0
00630209111,0063020911101,219.58333333333334,1,49,1,Cusco,1,2,2022,0.0
00630209111,0063020911102,0.0,0,15,1,Cusco,1,3,2022,7.0
00630403211,0063040321101,321.1666666666667,0,54,1,Cusco,1,2,2022,0.0
00630403211,0063040321102,0.0,1,53,1,Cusco,1,2,2022,0.0
00630403211,0063040321103,765.6666666666666,1,17,1,Cusco,1,3,2022,11.0
00630403211,0063040321104,555.8333333333334,1,14,1,Cusco,1,3,2022,8.0
00630403411,0063040341101,590.9268798828125,0,68,1,Cusco,1,2,2022,3.0
00630403411,0063040341102,0.0,1,66,1,Cusco,1,1,2022,
00630403511,0063040351101,426.7809651692708,1,79,1,Cusco,1,1,2022,
00630403511,0063040351102,0.0,0,36,1,Cusco,1,1,2022,
00630412911,0063041291101,222.5,0,59,1,Cusco,1,2,2022,4.0
00630412911,0063041291102,305.3333333333333,1,55,1,Cusco,1,2,2022,0.0
00630412911,0063041291103,0.0,1,17,1,Cusco,1,3,2022,11.0
00630413311,0063041331101,0.0,1,36,1,Cusco,1,3,2022,11.0
00630413311,0063041331102,487.9166666666667,0,33,1,Cusco,1,3,2022,8.0
00630413511,0063041351101,295.4166666666667,0,58,1,Cusco,1,2,2022,5.0
00630413511,0063041351102,0.0,1,56,1,Cusco,1,2,2022,2.0
00630600611,0063060061101,1473.3333333333333,0,36,1,Cusco,1,3,2022,9.0
00630600611,0063060061102,173.16666666666666,1,31,1,Cusco,1,2,2022,0.0
00630600711,0063060071101,462.75,0,56,1,Cusco,1,2,2022,0.0
00630600711,0063060071102,0.0,1,59,1,Cusco,1,1,2022,
00630600711,0063060071103,1411.0,1,20,1,Cusco,1,4,2022,13.0
00630600711,0063060071104,839.5,0,19,1,Cusco,1,3,2022,11.0
00630601011,0063060101101,1983.3333333333333,0,38,1,Cusco,1,3,2022,11.0
00630601011,0063060101102,0.0,1,31,1,Cusco,1,2,2022,0.0
00630607811,0063060781101,810.0833333333334,0,41,1,Cusco,1,2,2022,0.0
00630607811,0063060781102,0.0,1,47,1,Cusco,1,1,2022,
00630607811,0063060781103,1735.4166666666667,0,18,1,Cusco,1,3,2022,10.0
00630607811,0063060781104,791.0833333333334,1,16,1,Cusco,1,3,2022,9.0
00630608011,0063060801101,578.1666666666666,0,46,1,Cusco,1,2,2022,0.0
00630608011,0063060801102,0.0,1,44,1,Cusco,1,2,2022,0.0
00630608011,0063060801103,0.0,0,18,1,Cusco,1,3,2022,11.0
00630608211,0063060821101,1652.6875,1,37,1,Cusco,1,2,2022,0.0
00630608411,0063060841101,762.9166666666666,0,51,1,Cusco,1,2,2022,0.0
00630608411,0063060841102,0.0,1,46,1,Cusco,1,2,2022,0.0
00630608511,0063060851101,80.41905212402344,1,84,1,Cusco,1,1,2022,
00631403411,0063140341101,1601.3965250651042,0,58,1,Cusco,1,2,2022,4.0
00631403411,0063140341102,0.0,1,52,1,Cusco,1,2,2022,0.0
00631403411,0063140341103,0.0,1,19,1,Cusco,1,3,2022,11.0
00631403411,0063140341104,0.0,0,17,1,Cusco,1,3,2022,9.0
00631403511,0063140351101,1203.75,0,47,1,Cusco,1,2,2022,0.0
00631403511,0063140351102,0.0,1,46,1,Cusco,1,1,2022,
00631403511,0063140351103,376.5833333333333,1,18,1,Cusco,1,3,2022,11.0
00631403511,0063140351104,0.0,1,16,1,Cusco,1,3,2022,9.0
00631403611,0063140361101,1660.8333333333333,0,36,1,Cusco,1,3,2022,8.0
00631403611,0063140361102,0.0,1,32,1,Cusco,1,2,2022,0.0
00631403611,0063140361103,0.0,1,14,1,Cusco,1,3,2022,8.0
00631403711,0063140371101,524.25,0,58,1,Cusco,1,2,2022,4.0
00631403711,0063140371102,197.75,1,57,1,Cusco,1,2,2022,3.0
00631403711,0063140371103,1832.0833333333333,0,18,1,Cusco,1,3,2022,11.0
00631417411,0063141741101,178.41666666666666,1,63,1,Cusco,1,2,2022,0.0
00631417511,0063141751101,228.16666666666666,0,71,1,Cusco,1,2,2022,2.0
00631417511,0063141751102,0.0,1,69,1,Cusco,1,1,2022,
00631418311,0063141831101,855.75,0,55,1,Cusco,1,2,2022,0.0
00631418311,0063141831102,0.0,1,46,1,Cusco,1,2,2022,0.0
00631418911,0063141891101,321.0,0,56,1,Cusco,1,2,2022,0.0
00631418911,0063141891102,226.83333333333334,1,56,1,Cusco,1,2,2022,0.0
00631501911,0063150191101,88.25,0,36,1,Cusco,1,2,2022,0.0
00631501911,0063150191102,491.75,0,17,1,Cusco,1,3,2022,9.0
00631502011,0063150201101,1668.9166666666667,0,61,1,Cusco,1,2,2022,2.0
00631502011,0063150201102,0.0,1,57,1,Cusco,1,2,2022,3.0
00631502011,0063150201103,0.0,0,14,1,Cusco,1,3,2022,8.0
00631502111,0063150211101,1802.6666666666667,0,38,1,Cusco,1,2,2022,0.0
00631502111,0063150211102,395.5,1,36,1,Cusco,1,2,2022,0.0
00631502111,0063150211103,1216.6666666666667,0,18,0,Cusco,1,3,2022,11.0
00631502111,0063150211104,0.0,1,15,1,Cusco,1,3,2022,10.0
00631502111,0063150211105,0.0,1,67,1,Cusco,1,1,2022,
00631510711,0063151071101,1500.5833333333333,0,46,1,Cusco,1,2,2022,0.0
00631510711,0063151071102,0.0,1,44,1,Cusco,1,2,2022,0.0
00631510811,0063151081101,748.25,0,37,1,Cusco,1,2,2022,0.0
00631510811,0063151081102,1276.5,1,45,1,Cusco,1,2,2022,0.0
00631510811,0063151081103,0.0,1,16,1,Cusco,1,3,2022,10.0
00631511111,0063151111101,1855.33642578125,0,39,1,Cusco,1,2,2022,0.0
00631511111,0063151111102,116.58333333333333,1,40,1,Cusco,1,1,2022,
00631511111,0063151111103,1992.0833333333333,0,19,1,Cusco,1,3,2022,11.0
00631511111,0063151111104,0.0,0,14,0,Cusco,3,3,2022,8.0
00632202511,0063220251101,144.75,0,35,1,Cusco,1,3,2022,9.0
00632202511,0063220251102,0.0,1,28,1,Cusco,1,3,2022,7.0
00632202811,0063220281101,354.07568359375,0,77,1,Cusco,1,1,2022,
00632202811,0063220281102,0.0,1,76,1,Cusco,1,1,2022,
00632203111,0063220311101,333.51906331380206,1,82,1,Cusco,1,1,2022,
00632215911,0063221591101,203.58333333333334,1,61,1,Cusco,1,1,2022,
00632215911,0063221591102,131.16666666666666,1,39,1,Cusco,1,2,2022,0.0
00632216011,0063221601101,327.3333333333333,0,44,1,Cusco,1,2,2022,0.0
00632216011,0063221601102,0.0,1,39,1,Cusco,1,2,2022,0.0
00632216611,0063221661101,687.3035888671875,0,73,1,Cusco,1,2,2022,3.0
00632216611,0063221661102,0.0,1,67,1,Cusco,1,1,2022,
00632403411,0063240341101,139.41666666666666,0,63,1,Cusco,1,1,2022,
00632403611,0063240361101,500.5102132161458,0,73,1,Cusco,1,1,2022,
00632415711,0063241571101,1426.9628473917644,0,45,1,Cusco,1,2,2022,0.0
00632415711,0063241571102,0.0,1,41,1,Cusco,1,2,2022,0.0
00632415711,0063241571103,936.0,0,17,1,Cusco,1,3,2022,11.0
00632415711,0063241571104,0.0,0,15,0,Cusco,3,3,2022,9.0
00632415911,0063241591101,970.4166870117188,0,34,1,Cusco,1,2,2022,0.0
00632415911,0063241591102,0.0,1,35,1,Cusco,1,2,2022,0.0
00632415911,0063241591103,0.0,0,15,0,Cusco,3,3,2022,8.0
00632416611,0063241661101,583.5654703776041,0,57,1,Cusco,1,2,2022,2.0
00632416611,0063241661102,0.0,1,55,1,Cusco,1,1,2022,
00632416611,0063241661103,973.8333333333334,0,18,1,Cusco,1,3,2022,11.0
00632416611,0063241661104,0.0,1,15,1,Cusco,1,3,2022,7.0
00632416811,0063241681101,1476.832295735677,0,46,1,Cusco,1,2,2022,0.0
00632416811,0063241681102,0.0,1,42,1,Cusco,1,1,2022,
00632416811,0063241681103,780.0,1,18,1,Cusco,1,3,2022,11.0
00632416811,0063241681104,0.0,1,15,1,Cusco,1,3,2022,8.0
00632417111,0063241711101,396.449951171875,0,41,1,Cusco,1,2,2022,0.0
00632417111,0063241711102,0.0,1,37,1,Cusco,1,1,2022,
00632417111,0063241711103,1972.25,0,20,1,Cusco,1,3,2022,11.0
00632417111,0063241711104,0.0,0,18,1,Cusco,1,3,2022,11.0
00634200211,0063420021101,2964.75,0,43,0,Cusco,1,4,2022,16.0
00634200211,0063420021102,2805.8333333333335,1,43,0,Cusco,1,4,2022,16.0
00634200211,0063420021103,0.0,1,20,0,Cusco,3,5,2022,13.0
00634200411,0063420041101,0.0,1,52,0,Cusco,3,2,2022,0.0
00634200411,0063420041102,761.25,0,23,1,Cusco,1,3,2022,11.0
00634200611,0063420061101,0.0,0,74,0,Cusco,3,2,2022,2.0
00634200611,0063420061102,0.0,1,78,0,Cusco,3,1,2022,
00634200711,0063420071101,0.0,1,47,0,Cusco,3,3,2022,8.0
00634200711,0063420071102,0.0,0,98,0,Cusco,3,2,2022,1.0
00634208311,0063420831101,806.3333333333334,0,62,1,Cusco,1,2,2022,5.0
00634208311,0063420831102,0.0,1,62,1,Cusco,1,2,2022,3.0
00634208611,0063420861101,638.6666666666666,0,66,1,Cusco,1,2,2022,3.0
00634208611,0063420861102,0.0,1,61,1,Cusco,1,2,2022,2.0
00634208811,0063420881101,195.0,0,71,1,Cusco,1,2,2022,3.0
00634208811,0063420881102,471.9166666666667,1,50,1,Cusco,1,2,2022,0.0
00634208811,0063420881103,0.0,1,16,0,Cusco,3,3,2022,10.0
00634208911,0063420891101,0.0,1,71,0,Cusco,3,1,2022,
00634208911,0063420891102,78.0,1,20,1,Cusco,1,3,2022,11.0
00634500111,0063450011101,870.4166666666666,0,69,1,Cusco,1,2,2022,5.0
00634500111,0063450011102,0.0,1,43,1,Cusco,1,2,2022,0.0
00634500111,0063450011103,0.0,0,35,1,Cusco,1,3,2022,11.0
00634500111,0063450011104,0.0,1,15,0,Cusco,3,3,2022,8.0
00634500511,0063450051101,79.16666666666667,0,74,1,Cusco,1,2,2022,1.0
00634500511,0063450051102,0.0,1,76,1,Cusco,1,1,2022,
00634506711,0063450671101,144.33333333333334,0,55,1,Cusco,1,2,2022,0.0
00634506711,0063450671102,682.5,1,43,1,Cusco,1,2,2022,0.0
00634506711,0063450671103,130.58333333333334,0,22,1,Cusco,1,2,2022,0.0
00634506711,0063450671104,0.0,0,16,0,Cusco,3,3,2022,9.0
00634506711,0063450671105,0.0,0,14,0,Cusco,3,3,2022,8.0
00634506811,0063450681101,620.1666666666666,0,51,1,Cusco,1,2,2022,0.0
00634506811,0063450681102,0.0,1,49,1,Cusco,1,1,2022,
00634506811,0063450681103,0.0,0,23,0,Cusco,3,4,2022,14.0
00634506811,0063450681104,0.0,0,21,0,Cusco,3,5,2022,14.0
00634506811,0063450681105,0.0,0,18,1,Cusco,1,3,2022,11.0
00634506811,0063450681106,0.0,1,16,0,Cusco,3,3,2022,10.0
00634507011,0063450701101,392.6666666666667,0,49,1,Cusco,1,2,2022,0.0
00634507011,0063450701102,1186.9166666666667,1,48,1,Cusco,1,1,2022,
00634507511,0063450751101,376.8333333333333,0,27,1,Cusco,1,3,2022,11.0
00634507511,0063450751102,0.0,1,24,0,Cusco,3,3,2022,7.0
00634507611,0063450761101,254.16666666666666,0,63,1,Cusco,1,1,2022,
00634507611,0063450761102,0.0,1,60,1,Cusco,1,1,2022,
00636101411,0063610141101,298.0833333333333,1,67,1,Huancavelica,1,2,2022,0.0
00636101411,0063610141102,120.41666666666667,0,29,1,Huancavelica,1,5,2022,16.0
00636103011,0063610301101,170.66666666666666,1,70,1,Huancavelica,1,2,2022,4.0
00636103011,0063610301102,1706.25,0,39,0,Huancavelica,1,5,2022,16.0
00636104611,0063610461101,86.33333333333333,1,61,1,Huancavelica,1,3,2022,11.0
00636104611,0063610461102,0.0,0,21,0,Huancavelica,3,5,2022,14.0
00636106211,0063610621101,115.41666666666667,0,59,1,Huancavelica,1,3,2022,11.0
00636106211,0063610621102,927.3333333333334,1,57,1,Huancavelica,1,3,2022,8.0
00636106211,0063610621103,0.0,1,22,0,Huancavelica,3,5,2022,16.0
00636106211,0063610621104,0.0,1,19,1,Huancavelica,1,3,2022,11.0
00636106211,0063610621105,0.0,1,16,1,Huancavelica,1,3,2022,10.0
00636113811,0063611381101,239.58333333333334,0,78,1,Huancavelica,1,1,2022,
00636113811,0063611381102,0.0,1,66,0,Huancavelica,3,1,2022,
00636113811,0063611381103,258.9166666666667,1,43,1,Huancavelica,1,1,2022,
00636113811,0063611381104,0.0,0,38,1,Huancavelica,1,2,2022,0.0
00636113811,0063611381105,0.0,1,28,0,Huancavelica,3,2,2022,0.0
00636209311,0063620931101,0.0,0,66,0,Huancavelica,2,2,2022,5.0
00636209311,0063620931102,278.5833333333333,1,63,1,Huancavelica,1,2,2022,3.0
00636209311,0063620931103,597.0,1,34,1,Huancavelica,1,5,2022,16.0
00636213211,0063621321101,597.0,0,66,1,Huancavelica,1,4,2022,13.0
00636213211,0063621321102,457.75,1,49,1,Huancavelica,1,3,2022,11.0
00636213211,0063621321103,1098.3333333333333,1,22,1,Huancavelica,1,3,2022,11.0
00636213211,0063621321104,119.41666666666667,0,20,1,Huancavelica,1,4,2022,14.0
00636214511,0063621451101,3550.1666666666665,0,64,0,Huancavelica,1,5,2022,18.0
00636214511,0063621451102,2864.1666666666665,1,64,0,Huancavelica,1,5,2022,16.0
00636214511,0063621451103,1984.5,0,28,1,Huancavelica,1,5,2022,16.0
00636216611,0063621661101,4537.416666666667,0,60,0,Huancavelica,1,3,2022,11.0
00636216611,0063621661102,3806.75,1,50,0,Huancavelica,1,5,2022,16.0
00636216611,0063621661103,0.0,0,14,0,Huancavelica,3,3,2022,7.0
00636301011,0063630101101,1740.5,0,19,1,Huancavelica,1,4,2022,14.0
00636302611,0063630261101,933.5833333333334,1,36,1,Huancavelica,1,3,2022,11.0
00636302611,0063630261102,0.0,0,16,0,Huancavelica,3,3,2022,9.0
00636306011,0063630601101,0.0,0,77,0,Huancavelica,3,2,2022,2.0
00636307511,0063630751101,2493.0833333333335,0,57,0,Huancavelica,1,4,2022,16.0
00636307511,0063630751102,891.4166666666666,1,37,1,Huancavelica,1,4,2022,14.0
00636307511,0063630751103,0.0,0,18,0,Huancavelica,3,3,2022,11.0
00636307511,0063630751104,0.0,1,16,0,Huancavelica,2,3,2022,10.0
00636310711,0063631071101,1499.0833333333333,1,52,1,Huancavelica,1,4,2022,12.0
00636310711,0063631071102,0.0,1,19,1,Huancavelica,1,5,2022,12.0
00636310711,0063631071103,0.0,1,16,0,Huancavelica,3,3,2022,9.0
00636312211,0063631221101,2213.4166666666665,0,41,1,Huancavelica,1,5,2022,16.0
00636312211,0063631221102,1863.3333333333333,1,40,0,Huancavelica,1,5,2022,16.0
00636312211,0063631221103,0.0,0,17,0,Huancavelica,3,3,2022,11.0
00637402611,0063740261101,805.3333333333334,1,37,1,Huancavelica,1,3,2022,11.0
00637407211,0063740721101,652.25,1,60,0,Huancavelica,1,5,2022,14.0
00637408611,0063740861101,5727.75,0,67,0,Huancavelica,1,5,2022,16.0
00637408611,0063740861102,0.0,1,61,0,Huancavelica,3,3,2022,9.0
00637410211,0063741021101,1627.8333333333333,0,45,0,Huancavelica,1,4,2022,14.0
00637410211,0063741021102,2188.75,1,43,0,Huancavelica,1,5,2022,16.0
00637410211,0063741021103,0.0,1,15,0,Huancavelica,3,3,2022,9.0
00637601111,0063760111101,165.66666666666666,0,63,1,Huancavelica,1,3,2022,9.0
00637601111,0063760111102,0.0,1,53,1,Huancavelica,1,3,2022,9.0
00637601111,0063760111103,0.0,0,16,0,Huancavelica,3,3,2022,10.0
00637602011,0063760201101,63.75,1,61,1,Huancavelica,1,2,2022,3.0
00637605311,0063760531101,0.0,1,80,0,Huancavelica,3,2,2022,1.0
00637607511,0063760751101,442.5,1,62,1,Huancavelica,1,2,2022,5.0
00637607511,0063760751102,979.75,1,40,0,Huancavelica,1,5,2022,16.0
00637900611,0063790061101,0.0,0,45,1,Huancavelica,1,4,2022,14.0
00637900611,0063790061102,1155.5833333333333,1,38,1,Huancavelica,1,3,2022,11.0
00637900611,0063790061103,0.0,0,18,1,Huancavelica,1,3,2022,11.0
00637903411,0063790341101,1667.5,0,34,0,Huancavelica,1,3,2022,11.0
00637903411,0063790341102,181.45926920572916,1,48,1,Huancavelica,1,2,2022,0.0
00637904811,0063790481101,563.0833333333334,0,55,1,Huancavelica,1,2,2022,0.0
00637904811,0063790481102,0.0,1,52,1,Huancavelica,1,2,2022,0.0
00637904811,0063790481103,0.0,1,16,0,Huancavelica,3,3,2022,10.0
00637908911,0063790891101,987.9166666666666,1,37,1,Huancavelica,1,2,2022,0.0
00637911411,0063791141101,1162.0833333333333,0,46,1,Huancavelica,1,2,2022,0.0
00637911411,0063791141102,35.333333333333336,1,46,1,Huancavelica,1,3,2022,11.0
00637911411,0063791141103,0.0,0,19,0,Huancavelica,3,5,2022,12.0
00638203911,0063820391101,2547.5,0,72,0,Huancavelica,1,3,2022,11.0
00638203911,0063820391102,0.0,1,60,1,Huancavelica,1,2,2022,5.0
00638206311,0063820631101,1794.25,0,68,0,Huancavelica,1,5,2022,16.0
00638207411,0063820741101,0.0,1,66,0,Huancavelica,3,2,2022,5.0
00638208711,0063820871101,12032.916666666666,0,61,0,Huancavelica,1,5,2022,16.0
00638208711,0063820871102,0.0,1,54,1,Huancavelica,1,3,2022,11.0
00638208711,0063820871103,0.0,1,21,1,Huancavelica,1,5,2022,14.0
00640102811,0064010281101,166.91666666666666,1,81,1,Huancavelica,1,1,2022,
00640103411,0064010341101,177.33333333333334,1,53,1,Huancavelica,1,2,2022,0.0
00640103711,0064010371101,763.0,0,53,1,Huancavelica,1,3,2022,11.0
00640103711,0064010371102,125.58333333333333,1,49,1,Huancavelica,1,2,2022,0.0
